,platform,method,size_a_n,size_a_m,size_b_n,size_b_m,time
450,cl,division,4000,4000,4000,4000,0.002396821975708008
451,cl,multiplicacion,4000,4000,4000,4000,0.0023953914642333984
452,numpy,suma,4000,4000,4000,4000,0.01895761489868164
453,numpy,resta,4000,4000,4000,4000,0.018762588500976562
454,numpy,division,4000,4000,4000,4000,0.018516063690185547
455,numpy,multiplicacion,4000,4000,4000,4000,0.018181324005126953
456,cuda,suma,4000,4000,4000,4000,0.0007177919745445251
457,cuda,resta,4000,4000,4000,4000,0.002847359895706177
458,cuda,division,4000,4000,4000,4000,0.0028455679416656493
459,cuda,multiplicacion,4000,4000,4000,4000,0.0028233280181884767
460,cl,suma,4000,4000,4000,4000,0.028772830963134766
461,cl,resta,4000,4000,4000,4000,0.0023980140686035156
462,cl,division,4000,4000,4000,4000,0.0024063587188720703
463,cl,multiplicacion,4000,4000,4000,4000,0.002397775650024414
464,numpy,suma,4000,4000,4000,4000,0.019772768020629883
465,numpy,resta,4000,4000,4000,4000,0.018619775772094727
466,numpy,division,4000,4000,4000,4000,0.018474102020263672
467,numpy,multiplicacion,4000,4000,4000,4000,0.01843857765197754
468,cuda,suma,4000,4000,4000,4000,0.0007234560251235962
469,cuda,resta,4000,4000,4000,4000,0.002827807903289795
470,cuda,division,4000,4000,4000,4000,0.002843103885650635
471,cuda,multiplicacion,4000,4000,4000,4000,0.0028368000984191895
472,cl,suma,4000,4000,4000,4000,0.0295565128326416
473,cl,resta,4000,4000,4000,4000,0.0024030208587646484
474,cl,division,4000,4000,4000,4000,0.0024068355560302734
475,cl,multiplicacion,4000,4000,4000,4000,0.002392292022705078
476,numpy,suma,4000,4000,4000,4000,0.01941227912902832
477,numpy,resta,4000,4000,4000,4000,0.018475770950317383
478,numpy,division,4000,4000,4000,4000,0.018404006958007812
479,numpy,multiplicacion,4000,4000,4000,4000,0.01836681365966797
480,cuda,suma,5000,5000,5000,5000,0.0010044159889221191
481,cuda,resta,5000,5000,5000,5000,0.003817408084869385
482,cuda,division,5000,5000,5000,5000,0.003939584016799927
483,cuda,multiplicacion,5000,5000,5000,5000,0.0038289599418640137
484,cl,suma,5000,5000,5000,5000,0.048035383224487305
485,cl,resta,5000,5000,5000,5000,0.003186464309692383
486,cl,division,5000,5000,5000,5000,0.0032172203063964844
487,cl,multiplicacion,5000,5000,5000,5000,0.0032014846801757812
488,numpy,suma,5000,5000,5000,5000,0.03114938735961914
489,numpy,resta,5000,5000,5000,5000,0.030035734176635742
490,numpy,division,5000,5000,5000,5000,0.030910730361938477
491,numpy,multiplicacion,5000,5000,5000,5000,0.029336214065551758
492,cuda,suma,5000,5000,5000,5000,0.0008759040236473083
493,cuda,resta,5000,5000,5000,5000,0.0038229119777679443
494,cuda,division,5000,5000,5000,5000,0.0038261120319366456
495,cuda,multiplicacion,5000,5000,5000,5000,0.003807487964630127
496,cl,suma,5000,5000,5000,5000,0.04446554183959961
497,cl,resta,5000,5000,5000,5000,0.003196239471435547
498,cl,division,5000,5000,5000,5000,0.003197193145751953
499,cl,multiplicacion,5000,5000,5000,5000,0.0031876564025878906
500,numpy,suma,5000,5000,5000,5000,0.030262470245361328
501,numpy,resta,5000,5000,5000,5000,0.03131604194641113
502,numpy,division,5000,5000,5000,5000,0.030366897583007812
503,numpy,multiplicacion,5000,5000,5000,5000,0.028918027877807617
504,cuda,suma,5000,5000,5000,5000,0.0009185919761657715
505,cuda,resta,5000,5000,5000,5000,0.0038202879428863527
506,cuda,division,5000,5000,5000,5000,0.0038027520179748538
507,cuda,multiplicacion,5000,5000,5000,5000,0.003801248073577881
508,cl,suma,5000,5000,5000,5000,0.04458808898925781
509,cl,resta,5000,5000,5000,5000,0.003186464309692383
510,cl,division,5000,5000,5000,5000,0.003184080123901367
511,cl,multiplicacion,5000,5000,5000,5000,0.003194570541381836
512,numpy,suma,5000,5000,5000,5000,0.029790878295898438
513,numpy,resta,5000,5000,5000,5000,0.0296018123626709
514,numpy,division,5000,5000,5000,5000,0.02939438819885254
515,numpy,multiplicacion,5000,5000,5000,5000,0.029073476791381836
516,cuda,suma,5000,5000,5000,5000,0.0008954880237579346
517,cuda,resta,5000,5000,5000,5000,0.003846719980239868
518,cuda,division,5000,5000,5000,5000,0.003800447940826416
519,cuda,multiplicacion,5000,5000,5000,5000,0.0038261120319366456
520,cl,suma,5000,5000,5000,5000,0.04590201377868652
521,cl,resta,5000,5000,5000,5000,0.0031964778900146484
522,cl,division,5000,5000,5000,5000,0.0031845569610595703
523,cl,multiplicacion,5000,5000,5000,5000,0.0031867027282714844
524,numpy,suma,5000,5000,5000,5000,0.03278708457946777
525,numpy,resta,5000,5000,5000,5000,0.029934406280517578
526,numpy,division,5000,5000,5000,5000,0.029351472854614258
527,numpy,multiplicacion,5000,5000,5000,5000,0.0298919677734375
528,cuda,suma,5000,5000,5000,5000,0.0008798400163650512
529,cuda,resta,5000,5000,5000,5000,0.0037864959239959717
530,cuda,division,5000,5000,5000,5000,0.0037813758850097656
531,cuda,multiplicacion,5000,5000,5000,5000,0.003785248041152954
532,cl,suma,5000,5000,5000,5000,0.0449223518371582
533,cl,resta,5000,5000,5000,5000,0.0031995773315429688
534,cl,division,5000,5000,5000,5000,0.00318145751953125
535,cl,multiplicacion,5000,5000,5000,5000,0.0031828880310058594
536,numpy,suma,5000,5000,5000,5000,0.03104257583618164
537,numpy,resta,5000,5000,5000,5000,0.02949213981628418
538,numpy,division,5000,5000,5000,5000,0.029582977294921875
539,numpy,multiplicacion,5000,5000,5000,5000,0.029754638671875
540,cuda,suma,5000,5000,5000,5000,0.0008790720105171203
541,cuda,resta,5000,5000,5000,5000,0.0037878079414367678
542,cuda,division,5000,5000,5000,5000,0.0038327999114990234
543,cuda,multiplicacion,5000,5000,5000,5000,0.003780927896499634
544,cl,suma,5000,5000,5000,5000,0.04810309410095215
545,cl,resta,5000,5000,5000,5000,0.0031976699829101562
546,cl,division,5000,5000,5000,5000,0.0031850337982177734
547,cl,multiplicacion,5000,5000,5000,5000,0.003186464309692383
548,numpy,suma,5000,5000,5000,5000,0.030260324478149414
549,numpy,resta,5000,5000,5000,5000,0.029900312423706055
550,numpy,division,5000,5000,5000,5000,0.029897212982177734
551,numpy,multiplicacion,5000,5000,5000,5000,0.02983832359313965
552,cuda,suma,5000,5000,5000,5000,0.0009504320025444031
553,cuda,resta,5000,5000,5000,5000,0.0038059840202331542
554,cuda,division,5000,5000,5000,5000,0.0038097279071807864
555,cuda,multiplicacion,5000,5000,5000,5000,0.003792479991912842
556,cl,suma,5000,5000,5000,5000,0.04551362991333008
557,cl,resta,5000,5000,5000,5000,0.0031964778900146484
558,cl,division,5000,5000,5000,5000,0.003212451934814453
559,cl,multiplicacion,5000,5000,5000,5000,0.0031957626342773438
560,numpy,suma,5000,5000,5000,5000,0.02968311309814453
561,numpy,resta,5000,5000,5000,5000,0.02951526641845703
562,numpy,division,5000,5000,5000,5000,0.029072046279907227
563,numpy,multiplicacion,5000,5000,5000,5000,0.029099464416503906
564,cuda,suma,5000,5000,5000,5000,0.0008761600255966186
565,cuda,resta,5000,5000,5000,5000,0.003813600063323975
566,cuda,division,5000,5000,5000,5000,0.0037931840419769287
567,cuda,multiplicacion,5000,5000,5000,5000,0.0037918078899383547
568,cl,suma,5000,5000,5000,5000,0.045111656188964844
569,cl,resta,5000,5000,5000,5000,0.0031881332397460938
570,cl,division,5000,5000,5000,5000,0.003180980682373047
571,cl,multiplicacion,5000,5000,5000,5000,0.0031824111938476562
572,numpy,suma,5000,5000,5000,5000,0.029921531677246094
573,numpy,resta,5000,5000,5000,5000,0.029643774032592773
574,numpy,division,5000,5000,5000,5000,0.029628753662109375
575,numpy,multiplicacion,5000,5000,5000,5000,0.029118061065673828
576,cuda,suma,5000,5000,5000,5000,0.0008714240193367004
577,cuda,resta,5000,5000,5000,5000,0.003798559904098511
578,cuda,division,5000,5000,5000,5000,0.003793440103530884
579,cuda,multiplicacion,5000,5000,5000,5000,0.0037940158843994144
580,cl,suma,5000,5000,5000,5000,0.044896602630615234
581,cl,resta,5000,5000,5000,5000,0.0031881332397460938
582,cl,division,5000,5000,5000,5000,0.003184080123901367
583,cl,multiplicacion,5000,5000,5000,5000,0.003185749053955078
584,numpy,suma,5000,5000,5000,5000,0.030335187911987305
585,numpy,resta,5000,5000,5000,5000,0.03101944923400879
586,numpy,division,5000,5000,5000,5000,0.030783891677856445
587,numpy,multiplicacion,5000,5000,5000,5000,0.03146839141845703
588,cuda,suma,5000,5000,5000,5000,0.0010494400262832642
589,cuda,resta,5000,5000,5000,5000,0.0037883200645446777
590,cuda,division,5000,5000,5000,5000,0.0037982399463653564
591,cuda,multiplicacion,5000,5000,5000,5000,0.003797888040542603
592,cl,suma,5000,5000,5000,5000,0.045900583267211914
593,cl,resta,5000,5000,5000,5000,0.0031871795654296875
594,cl,division,5000,5000,5000,5000,0.003182649612426758
595,cl,multiplicacion,5000,5000,5000,5000,0.003184080123901367
596,numpy,suma,5000,5000,5000,5000,0.029765605926513672
597,numpy,resta,5000,5000,5000,5000,0.02920818328857422
598,numpy,division,5000,5000,5000,5000,0.029169797897338867
599,numpy,multiplicacion,5000,5000,5000,5000,0.028780460357666016
600,cuda,suma,6000,6000,6000,6000,0.0011502079963684082
601,cuda,resta,6000,6000,6000,6000,0.004177152156829834
602,cuda,division,6000,6000,6000,6000,0.004064352035522461
603,cuda,multiplicacion,6000,6000,6000,6000,0.004061535835266113
604,cl,suma,6000,6000,6000,6000,0.06882500648498535
605,cl,resta,6000,6000,6000,6000,0.0031816959381103516
606,cl,division,6000,6000,6000,6000,0.0031850337982177734
607,cl,multiplicacion,6000,6000,6000,6000,0.0031828880310058594
608,numpy,suma,6000,6000,6000,6000,0.042724609375
609,numpy,resta,6000,6000,6000,6000,0.04227924346923828
610,numpy,division,6000,6000,6000,6000,0.043257951736450195
611,numpy,multiplicacion,6000,6000,6000,6000,0.04213595390319824
612,cuda,suma,6000,6000,6000,6000,0.0011490559577941894
613,cuda,resta,6000,6000,6000,6000,0.004070432186126709
614,cuda,division,6000,6000,6000,6000,0.0040754880905151366
615,cuda,multiplicacion,6000,6000,6000,6000,0.0040579519271850585
616,cl,suma,6000,6000,6000,6000,0.0637054443359375
617,cl,resta,6000,6000,6000,6000,0.0031926631927490234
618,cl,division,6000,6000,6000,6000,0.003192424774169922
619,cl,multiplicacion,6000,6000,6000,6000,0.003181934356689453
620,numpy,suma,6000,6000,6000,6000,0.04261279106140137
621,numpy,resta,6000,6000,6000,6000,0.042633056640625
622,numpy,division,6000,6000,6000,6000,0.04348039627075195
623,numpy,multiplicacion,6000,6000,6000,6000,0.04513192176818848
624,cuda,suma,6000,6000,6000,6000,0.0011779839992523194
625,cuda,resta,6000,6000,6000,6000,0.004058688163757324
626,cuda,division,6000,6000,6000,6000,0.004068927764892578
627,cuda,multiplicacion,6000,6000,6000,6000,0.004060480117797851
628,cl,suma,6000,6000,6000,6000,0.06554102897644043
629,cl,resta,6000,6000,6000,6000,0.003178119659423828
630,cl,division,6000,6000,6000,6000,0.003183126449584961
631,cl,multiplicacion,6000,6000,6000,6000,0.0031833648681640625
632,numpy,suma,6000,6000,6000,6000,0.0433499813079834
633,numpy,resta,6000,6000,6000,6000,0.04271864891052246
634,numpy,division,6000,6000,6000,6000,0.046689510345458984
635,numpy,multiplicacion,6000,6000,6000,6000,0.04377245903015137
636,cuda,suma,6000,6000,6000,6000,0.0012680959701538085
637,cuda,resta,6000,6000,6000,6000,0.004107071876525879
638,cuda,division,6000,6000,6000,6000,0.004114463806152344
639,cuda,multiplicacion,6000,6000,6000,6000,0.0040802879333496096
640,cl,suma,6000,6000,6000,6000,0.06478762626647949
641,cl,resta,6000,6000,6000,6000,0.003179788589477539
642,cl,division,6000,6000,6000,6000,0.003179788589477539
643,cl,multiplicacion,6000,6000,6000,6000,0.003185272216796875
644,numpy,suma,6000,6000,6000,6000,0.04517507553100586
645,numpy,resta,6000,6000,6000,6000,0.04277682304382324
646,numpy,division,6000,6000,6000,6000,0.043440818786621094
647,numpy,multiplicacion,6000,6000,6000,6000,0.043557167053222656
648,cuda,suma,6000,6000,6000,6000,0.001181663990020752
649,cuda,resta,6000,6000,6000,6000,0.004053055763244629
650,cuda,division,6000,6000,6000,6000,0.004066463947296143
651,cuda,multiplicacion,6000,6000,6000,6000,0.004095359802246094
652,cl,suma,6000,6000,6000,6000,0.06608009338378906
653,cl,resta,6000,6000,6000,6000,0.0031881332397460938
654,cl,division,6000,6000,6000,6000,0.003170490264892578
655,cl,multiplicacion,6000,6000,6000,6000,0.0032155513763427734
656,numpy,suma,6000,6000,6000,6000,0.04281497001647949
657,numpy,resta,6000,6000,6000,6000,0.04622340202331543
658,numpy,division,6000,6000,6000,6000,0.04741954803466797
659,numpy,multiplicacion,6000,6000,6000,6000,0.04263162612915039
660,cuda,suma,6000,6000,6000,6000,0.0012175999879837037
661,cuda,resta,6000,6000,6000,6000,0.004053088188171387
662,cuda,division,6000,6000,6000,6000,0.004091040134429931
663,cuda,multiplicacion,6000,6000,6000,6000,0.004060383796691895
664,cl,suma,6000,6000,6000,6000,0.06537294387817383
665,cl,resta,6000,6000,6000,6000,0.0031816959381103516
666,cl,division,6000,6000,6000,6000,0.003192424774169922
667,cl,multiplicacion,6000,6000,6000,6000,0.0031943321228027344
668,numpy,suma,6000,6000,6000,6000,0.04609274864196777
669,numpy,resta,6000,6000,6000,6000,0.04269242286682129
670,numpy,division,6000,6000,6000,6000,0.04242277145385742
671,numpy,multiplicacion,6000,6000,6000,6000,0.04565620422363281
672,cuda,suma,6000,6000,6000,6000,0.0011499199867248536
673,cuda,resta,6000,6000,6000,6000,0.004063456058502197
674,cuda,division,6000,6000,6000,6000,0.004051199913024902
675,cuda,multiplicacion,6000,6000,6000,6000,0.0040850558280944825
676,cl,suma,6000,6000,6000,6000,0.06559133529663086
677,cl,resta,6000,6000,6000,6000,0.0031728744506835938
678,cl,division,6000,6000,6000,6000,0.003183126449584961
679,cl,multiplicacion,6000,6000,6000,6000,0.0031816959381103516
680,numpy,suma,6000,6000,6000,6000,0.042768239974975586
681,numpy,resta,6000,6000,6000,6000,0.04606771469116211
682,numpy,division,6000,6000,6000,6000,0.04232168197631836
683,numpy,multiplicacion,6000,6000,6000,6000,0.04277944564819336
684,cuda,suma,6000,6000,6000,6000,0.0011500799655914306
685,cuda,resta,6000,6000,6000,6000,0.0041067199707031255
686,cuda,division,6000,6000,6000,6000,0.004058879852294922
687,cuda,multiplicacion,6000,6000,6000,6000,0.004066431999206543
688,cl,suma,6000,6000,6000,6000,0.06897330284118652
689,cl,resta,6000,6000,6000,6000,0.003220796585083008
690,cl,division,6000,6000,6000,6000,0.003177642822265625
691,cl,multiplicacion,6000,6000,6000,6000,0.0031976699829101562
692,numpy,suma,6000,6000,6000,6000,0.04652738571166992
693,numpy,resta,6000,6000,6000,6000,0.0450282096862793
694,numpy,division,6000,6000,6000,6000,0.04610133171081543
695,numpy,multiplicacion,6000,6000,6000,6000,0.04437136650085449
696,cuda,suma,6000,6000,6000,6000,0.0022952959537506103
697,cuda,resta,6000,6000,6000,6000,0.004068319797515869
698,cuda,division,6000,6000,6000,6000,0.0041287999153137205
699,cuda,multiplicacion,6000,6000,6000,6000,0.004095168113708496
700,cl,suma,6000,6000,6000,6000,0.06400156021118164
701,cl,resta,6000,6000,6000,6000,0.003202676773071289
702,cl,division,6000,6000,6000,6000,0.0031850337982177734
703,cl,multiplicacion,6000,6000,6000,6000,0.0031824111938476562
704,numpy,suma,6000,6000,6000,6000,0.04264354705810547
705,numpy,resta,6000,6000,6000,6000,0.04302620887756348
706,numpy,division,6000,6000,6000,6000,0.04301595687866211
707,numpy,multiplicacion,6000,6000,6000,6000,0.04331517219543457
708,cuda,suma,6000,6000,6000,6000,0.0011445440053939819
709,cuda,resta,6000,6000,6000,6000,0.004084767818450928
710,cuda,division,6000,6000,6000,6000,0.004058047771453858
711,cuda,multiplicacion,6000,6000,6000,6000,0.004063871860504151
712,cl,suma,6000,6000,6000,6000,0.06488275527954102
713,cl,resta,6000,6000,6000,6000,0.0031881332397460938
714,cl,division,6000,6000,6000,6000,0.0031821727752685547
715,cl,multiplicacion,6000,6000,6000,6000,0.003195524215698242
716,numpy,suma,6000,6000,6000,6000,0.04360771179199219
717,numpy,resta,6000,6000,6000,6000,0.04391312599182129
718,numpy,division,6000,6000,6000,6000,0.043848276138305664
719,numpy,multiplicacion,6000,6000,6000,6000,0.04578256607055664
720,cuda,suma,7000,7000,7000,7000,0.0014942079782485963
721,cuda,resta,7000,7000,7000,7000,0.007518239974975586
722,cuda,division,7000,7000,7000,7000,0.007624576091766358
723,cuda,multiplicacion,7000,7000,7000,7000,0.007508351802825928
724,cl,suma,7000,7000,7000,7000,0.08530235290527344
725,cl,resta,7000,7000,7000,7000,0.0031914710998535156
726,cl,division,7000,7000,7000,7000,0.0031805038452148438
727,cl,multiplicacion,7000,7000,7000,7000,0.003179788589477539
728,numpy,suma,7000,7000,7000,7000,0.05311298370361328
729,numpy,resta,7000,7000,7000,7000,0.04988598823547363
730,numpy,division,7000,7000,7000,7000,0.04904055595397949
731,numpy,multiplicacion,7000,7000,7000,7000,0.05013132095336914
732,cuda,suma,7000,7000,7000,7000,0.001510432004928589
733,cuda,resta,7000,7000,7000,7000,0.0074817600250244145
734,cuda,division,7000,7000,7000,7000,0.0075617280006408695
735,cuda,multiplicacion,7000,7000,7000,7000,0.007488448143005371
736,cl,suma,7000,7000,7000,7000,0.08690619468688965
737,cl,resta,7000,7000,7000,7000,0.003183126449584961
738,cl,division,7000,7000,7000,7000,0.003180980682373047
739,cl,multiplicacion,7000,7000,7000,7000,0.0032172203063964844
740,numpy,suma,7000,7000,7000,7000,0.0494074821472168
741,numpy,resta,7000,7000,7000,7000,0.049234628677368164
742,numpy,division,7000,7000,7000,7000,0.04895782470703125
743,numpy,multiplicacion,7000,7000,7000,7000,0.048970937728881836
744,cuda,suma,7000,7000,7000,7000,0.0015219520330429078
745,cuda,resta,7000,7000,7000,7000,0.007482719898223877
746,cuda,division,7000,7000,7000,7000,0.007473087787628174
747,cuda,multiplicacion,7000,7000,7000,7000,0.00748905611038208
748,cl,suma,7000,7000,7000,7000,0.0839381217956543
749,cl,resta,7000,7000,7000,7000,0.0031890869140625
750,cl,division,7000,7000,7000,7000,0.003197193145751953
751,cl,multiplicacion,7000,7000,7000,7000,0.0032241344451904297
752,numpy,suma,7000,7000,7000,7000,0.05010628700256348
753,numpy,resta,7000,7000,7000,7000,0.05023050308227539
754,numpy,division,7000,7000,7000,7000,0.04899311065673828
755,numpy,multiplicacion,7000,7000,7000,7000,0.04874563217163086
756,cuda,suma,7000,7000,7000,7000,0.0015066560506820678
757,cuda,resta,7000,7000,7000,7000,0.007514624118804932
758,cuda,division,7000,7000,7000,7000,0.007470975875854493
759,cuda,multiplicacion,7000,7000,7000,7000,0.007461887836456299
760,cl,suma,7000,7000,7000,7000,0.08792233467102051
761,cl,resta,7000,7000,7000,7000,0.0031821727752685547
762,cl,division,7000,7000,7000,7000,0.003182649612426758
763,cl,multiplicacion,7000,7000,7000,7000,0.0032312870025634766
764,numpy,suma,7000,7000,7000,7000,0.0509183406829834
765,numpy,resta,7000,7000,7000,7000,0.053334712982177734
766,numpy,division,7000,7000,7000,7000,0.051351070404052734
